,id,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,density,pH,sulphates,alcohol,quality,tow,best_quality
981,981,9.5,0.86,0.26,1.9,0.079,13.0,0.99712,3.25,0.62,10.0,5,0,0
982,982,7.3,0.52,0.32,2.1,0.07,51.0,0.99418,3.34,0.82,12.9,6,0,1
983,983,9.1,0.5,0.3,1.9,0.065,8.0,0.99774,3.32,0.71,10.5,6,0,1
984,984,12.2,0.45,0.49,1.4,0.075,3.0,0.9969,3.13,0.63,10.4,5,0,0
985,985,7.4,0.58,0.0,2.0,0.064,7.0,0.99562,3.45,0.58,11.3,6,0,1
986,986,9.8,0.34,0.39,1.4,0.066,3.0,0.9947,3.19,0.55,11.4,7,0,1
987,987,7.1,0.36,0.3,1.6,0.08,35.0,0.99693,3.44,0.5,9.4,5,0,0
988,988,7.7,0.39,0.12,1.7,0.097,19.0,0.99596,3.16,0.49,9.4,5,0,0
989,989,9.7,0.295,0.4,1.5,0.073,14.0,0.99556,3.14,0.51,10.9,6,0,1
990,990,7.7,0.39,0.12,1.7,0.097,19.0,0.99596,3.16,0.49,9.4,5,0,0
991,991,7.1,0.34,0.28,2.0,0.082,31.0,0.99694,3.45,0.48,9.4,5,0,0
992,992,6.5,0.4,0.1,2.0,0.076,30.0,0.99554,3.36,0.48,9.4,6,0,1
993,993,7.1,0.34,0.28,2.0,0.082,31.0,0.99694,3.45,0.48,9.4,5,0,0
994,994,10.0,0.35,0.45,2.5,0.092,20.0,0.99918,3.15,0.43,9.4,5,0,0
995,995,7.7,0.6,0.06,2.0,0.079,19.0,0.99697,3.39,0.62,10.1,6,0,1
996,996,5.6,0.66,0.0,2.2,0.087,3.0,0.99378,3.71,0.63,12.8,7,0,1
997,997,5.6,0.66,0.0,2.2,0.087,3.0,0.99378,3.71,0.63,12.8,7,0,1
998,998,8.9,0.84,0.34,1.4,0.05,4.0,0.99554,3.12,0.48,9.1,6,0,1
999,999,6.4,0.69,0.0,1.65,0.055,7.0,0.99162,3.47,0.53,12.9,6,0,1
1000,1000,7.5,0.43,0.3,2.2,0.062,6.0,0.99495,3.44,0.72,11.5,7,0,1
1001,1001,9.9,0.35,0.38,1.5,0.058,31.0,0.99676,3.26,0.82,10.6,7,0,1
1002,1002,9.1,0.29,0.33,2.05,0.063,13.0,0.99516,3.26,0.84,11.7,7,0,1
1003,1003,6.8,0.36,0.32,1.8,0.067,4.0,0.9928,3.36,0.55,12.8,7,0,1
1004,1004,8.2,0.43,0.29,1.6,0.081,27.0,0.99603,3.25,0.54,10.3,5,0,0
1005,1005,6.8,0.36,0.32,1.8,0.067,4.0,0.9928,3.36,0.55,12.8,7,0,1
1006,1006,9.1,0.29,0.33,2.05,0.063,13.0,0.99516,3.26,0.84,11.7,7,0,1
1007,1007,9.1,0.3,0.34,2.0,0.064,12.0,0.99516,3.26,0.84,11.7,7,0,1
1008,1008,8.9,0.35,0.4,3.6,0.11,12.0,0.99549,3.23,0.7,12.0,7,0,1
1009,1009,9.6,0.5,0.36,2.8,0.116,26.0,0.99722,3.18,0.68,10.9,5,0,0
1010,1010,8.9,0.28,0.45,1.7,0.067,7.0,0.99354,3.25,0.55,12.3,7,0,1
1011,1011,8.9,0.32,0.31,2.0,0.088,12.0,0.9957,3.17,0.55,10.4,6,0,1
1012,1012,7.7,1.005,0.15,2.1,0.102,11.0,0.99604,3.23,0.48,10.0,5,0,0
1013,1013,7.5,0.71,0.0,1.6,0.092,22.0,0.99635,3.38,0.58,10.0,6,0,1
1014,1014,8.0,0.58,0.16,2.0,0.12,3.0,0.99454,3.22,0.58,11.2,6,0,1
1015,1015,10.5,0.39,0.46,2.2,0.075,14.0,0.99598,3.06,0.84,11.4,6,0,1
1016,1016,8.9,0.38,0.4,2.2,0.068,12.0,0.99486,3.27,0.75,12.6,7,0,1
1017,1017,8.0,0.18,0.37,0.9,0.049,36.0,0.99007,2.89,0.44,12.7,6,0,1
1018,1018,8.0,0.18,0.37,0.9,0.049,36.0,0.99007,2.89,0.44,12.7,6,0,1
1019,1019,7.0,0.5,0.14,1.8,0.078,10.0,0.99636,3.53,0.61,10.4,5,0,0
1020,1020,11.3,0.36,0.66,2.4,0.123,3.0,0.99642,3.2,0.53,11.9,6,0,1
1021,1021,11.3,0.36,0.66,2.4,0.123,3.0,0.99642,3.2,0.53,11.9,6,0,1
1022,1022,7.0,0.51,0.09,2.1,0.062,4.0,0.99584,3.35,0.54,10.5,5,0,0
1023,1023,8.2,0.32,0.42,2.3,0.098,3.0,0.99506,3.27,0.55,12.3,6,0,1
1024,1024,7.7,0.58,0.01,1.8,0.088,12.0,0.99568,3.32,0.56,10.5,7,0,1
1025,1025,8.6,0.83,0.0,2.8,0.095,17.0,0.99822,3.33,0.6,10.4,6,0,1
1026,1026,7.9,0.31,0.32,1.9,0.066,14.0,0.99364,3.41,0.56,12.6,6,0,1
1027,1027,6.4,0.795,0.0,2.2,0.065,28.0,0.99378,3.49,0.52,11.6,5,0,0
1028,1028,7.2,0.34,0.21,2.5,0.075,41.0,0.99586,3.37,0.54,10.1,6,0,1
1029,1029,7.7,0.58,0.01,1.8,0.088,12.0,0.99568,3.32,0.56,10.5,7,0,1
1030,1030,7.1,0.59,0.0,2.1,0.091,9.0,0.99488,3.42,0.55,11.5,7,0,1
1031,1031,7.3,0.55,0.01,1.8,0.093,9.0,0.99514,3.35,0.58,11.0,7,0,1
1032,1032,8.1,0.82,0.0,4.1,0.095,5.0,0.99854,3.36,0.53,9.6,5,0,0
1033,1033,7.5,0.57,0.08,2.6,0.089,14.0,0.99592,3.3,0.59,10.4,6,0,1
1034,1034,8.9,0.745,0.18,2.5,0.077,15.0,0.99739,3.2,0.47,9.7,6,0,1
1035,1035,10.1,0.37,0.34,2.4,0.085,5.0,0.99683,3.17,0.65,10.6,7,0,1
1036,1036,7.6,0.31,0.34,2.5,0.082,26.0,0.99356,3.22,0.59,12.5,7,0,1
1037,1037,7.3,0.91,0.1,1.8,0.074,20.0,0.99672,3.35,0.56,9.2,5,0,0
1038,1038,8.7,0.41,0.41,6.2,0.078,25.0,0.9953,3.24,0.77,12.6,7,0,1
1039,1039,8.9,0.5,0.21,2.2,0.088,21.0,0.99692,3.33,0.83,11.1,6,0,1
1040,1040,7.4,0.965,0.0,2.2,0.088,16.0,0.99756,3.58,0.67,10.2,5,0,0
1041,1041,6.9,0.49,0.19,1.7,0.079,13.0,0.99547,3.38,0.64,9.8,6,0,1
1042,1042,8.9,0.5,0.21,2.2,0.088,21.0,0.99692,3.33,0.83,11.1,6,0,1
1043,1043,9.5,0.39,0.41,8.9,0.069,18.0,0.99859,3.29,0.81,10.9,7,0,1
1044,1044,6.4,0.39,0.33,3.3,0.046,12.0,0.99294,3.36,0.62,12.2,6,0,1
1045,1045,6.9,0.44,0.0,1.4,0.07,32.0,0.99438,3.32,0.58,11.4,6,0,1
1046,1046,7.6,0.78,0.0,1.7,0.076,33.0,0.99612,3.31,0.62,10.7,6,0,1
1047,1047,7.1,0.43,0.17,1.8,0.082,27.0,0.99634,3.49,0.64,10.4,5,0,0
1048,1048,9.3,0.49,0.36,1.7,0.081,3.0,0.99702,3.27,0.78,10.9,6,0,1
1049,1049,9.3,0.5,0.36,1.8,0.084,6.0,0.99704,3.27,0.77,10.8,6,0,1
1050,1050,7.1,0.43,0.17,1.8,0.082,27.0,0.99634,3.49,0.64,10.4,5,0,0
1051,1051,8.5,0.46,0.59,1.4,0.414,16.0,0.99702,3.03,1.34,9.2,5,0,0
1052,1052,5.6,0.605,0.05,2.4,0.073,19.0,0.99258,3.56,0.55,12.9,5,0,0
1053,1053,8.3,0.33,0.42,2.3,0.07,9.0,0.99426,3.38,0.77,12.7,7,0,1
1054,1054,8.2,0.64,0.27,2.0,0.095,5.0,0.99747,3.13,0.62,9.1,6,0,1
1055,1055,8.2,0.64,0.27,2.0,0.095,5.0,0.99747,3.13,0.62,9.1,6,0,1
1056,1056,8.9,0.48,0.53,4.0,0.101,3.0,0.99586,3.21,0.59,12.1,7,0,1
1057,1057,7.6,0.42,0.25,3.9,0.104,28.0,0.99784,3.15,0.57,9.1,5,0,0
1058,1058,9.9,0.53,0.57,2.4,0.093,30.0,0.9971,3.19,0.76,11.6,7,0,1
1059,1059,8.9,0.48,0.53,4.0,0.101,3.0,0.99586,3.21,0.59,12.1,7,0,1
1060,1060,11.6,0.23,0.57,1.8,0.074,3.0,0.9981,3.14,0.7,9.9,6,0,1
1061,1061,9.1,0.4,0.5,1.8,0.071,7.0,0.99462,3.21,0.69,12.5,8,0,1
1062,1062,8.0,0.38,0.44,1.9,0.098,6.0,0.9956,3.3,0.64,11.4,6,0,1
1063,1063,10.2,0.29,0.65,2.4,0.075,6.0,0.99565,3.22,0.63,11.8,6,0,1
1064,1064,8.2,0.74,0.09,2.0,0.067,5.0,0.99418,3.28,0.57,11.8,6,0,1
1065,1065,7.7,0.61,0.18,2.4,0.083,6.0,0.9963,3.29,0.6,10.2,6,0,1
1066,1066,6.6,0.52,0.08,2.4,0.07,13.0,0.99358,3.4,0.72,12.5,7,0,1
1067,1067,11.1,0.31,0.53,2.2,0.06,3.0,0.99572,3.02,0.83,10.9,7,0,1
1068,1068,11.1,0.31,0.53,2.2,0.06,3.0,0.99572,3.02,0.83,10.9,7,0,1
1069,1069,8.0,0.62,0.35,2.8,0.086,28.0,0.997,3.31,0.62,10.8,5,0,0
1070,1070,9.3,0.33,0.45,1.5,0.057,19.0,0.99498,3.18,0.89,11.1,7,0,1
1071,1071,7.5,0.77,0.2,8.1,0.098,30.0,0.99892,3.2,0.58,9.2,5,0,0
1072,1072,7.2,0.35,0.26,1.8,0.083,33.0,0.9968,3.4,0.58,9.5,6,0,1
1073,1073,8.0,0.62,0.33,2.7,0.088,16.0,0.9972,3.31,0.58,10.7,6,0,1
1074,1074,7.5,0.77,0.2,8.1,0.098,30.0,0.99892,3.2,0.58,9.2,5,0,0
1075,1075,9.1,0.25,0.34,2.0,0.071,45.0,0.99769,3.44,0.86,10.2,7,0,1
1076,1076,9.9,0.32,0.56,2.0,0.073,3.0,0.99534,3.15,0.73,11.4,6,0,1
1077,1077,8.6,0.37,0.65,6.4,0.08,3.0,0.99817,3.27,0.58,11.0,5,0,0
1078,1078,8.6,0.37,0.65,6.4,0.08,3.0,0.99817,3.27,0.58,11.0,5,0,0
1079,1079,7.9,0.3,0.68,8.3,0.05,37.5,0.99316,3.01,0.51,12.3,7,0,1
1080,1080,10.3,0.27,0.56,1.4,0.047,3.0,0.99471,3.16,0.51,11.8,6,0,1
1081,1081,7.9,0.3,0.68,8.3,0.05,37.5,0.99316,3.01,0.51,12.3,7,0,1
1082,1082,7.2,0.38,0.3,1.8,0.073,31.0,0.99685,3.42,0.59,9.5,6,0,1
1083,1083,8.7,0.42,0.45,2.4,0.072,32.0,0.99617,3.33,0.77,12.0,6,0,1
1084,1084,7.2,0.38,0.3,1.8,0.073,31.0,0.99685,3.42,0.59,9.5,6,0,1
1085,1085,6.8,0.48,0.08,1.8,0.074,40.0,0.99529,3.12,0.49,9.6,5,0,0
1086,1086,8.5,0.34,0.4,4.7,0.055,3.0,0.99738,3.38,0.66,11.6,7,0,1
1087,1087,7.9,0.19,0.42,1.6,0.057,18.0,0.994,3.29,0.69,11.2,6,0,1
1088,1088,11.6,0.41,0.54,1.5,0.095,22.0,0.99735,3.02,0.76,9.9,7,0,1
1089,1089,11.6,0.41,0.54,1.5,0.095,22.0,0.99735,3.02,0.76,9.9,7,0,1
1090,1090,10.0,0.26,0.54,1.9,0.083,42.0,0.99451,2.98,0.63,11.8,8,0,1
1091,1091,7.9,0.34,0.42,2.0,0.086,8.0,0.99546,3.35,0.6,11.4,6,0,1
1092,1092,7.0,0.54,0.09,2.0,0.081,10.0,0.99479,3.43,0.59,11.5,6,0,1
1093,1093,9.2,0.31,0.36,2.2,0.079,11.0,0.99615,3.33,0.86,12.0,7,0,1
1094,1094,6.6,0.725,0.09,5.5,0.117,9.0,0.99655,3.35,0.49,10.8,6,0,1
1095,1095,9.4,0.4,0.47,2.5,0.087,6.0,0.99772,3.15,0.5,10.5,5,0,0
1096,1096,6.6,0.725,0.09,5.5,0.117,9.0,0.99655,3.35,0.49,10.8,6,0,1
1097,1097,8.6,0.52,0.38,1.5,0.096,5.0,0.99666,3.2,0.52,9.4,5,0,0
1098,1098,8.0,0.31,0.45,2.1,0.216,5.0,0.99358,3.15,0.81,12.5,7,0,1
1099,1099,8.6,0.52,0.38,1.5,0.096,5.0,0.99666,3.2,0.52,9.4,5,0,0
1100,1100,8.4,0.34,0.42,2.1,0.072,23.0,0.99392,3.11,0.78,12.4,6,0,1
1101,1101,7.4,0.49,0.27,2.1,0.071,14.0,0.99388,3.35,0.63,12.0,6,0,1
1102,1102,6.1,0.48,0.09,1.7,0.078,18.0,0.99402,3.45,0.54,11.2,6,0,1
1103,1103,7.4,0.49,0.27,2.1,0.071,14.0,0.99388,3.35,0.63,12.0,6,0,1
1104,1104,8.0,0.48,0.34,2.2,0.073,16.0,0.9936,3.28,0.66,12.4,6,0,1
1105,1105,6.3,0.57,0.28,2.1,0.048,13.0,0.99374,3.41,0.6,12.8,5,0,0
1106,1106,8.2,0.23,0.42,1.9,0.069,9.0,0.99376,3.21,0.54,12.3,6,0,1
1107,1107,9.1,0.3,0.41,2.0,0.068,10.0,0.99523,3.27,0.85,11.7,7,0,1
1108,1108,8.1,0.78,0.1,3.3,0.09,4.0,0.99855,3.36,0.49,9.5,5,0,0
1109,1109,10.8,0.47,0.43,2.1,0.171,27.0,0.9982,3.17,0.76,10.8,6,0,1
1110,1110,8.3,0.53,0.0,1.4,0.07,6.0,0.99593,3.25,0.64,10.0,6,0,1
1111,1111,5.4,0.42,0.27,2.0,0.092,23.0,0.99471,3.78,0.64,12.3,7,0,1
1112,1112,7.9,0.33,0.41,1.5,0.056,6.0,0.99396,3.29,0.71,11.0,6,0,1
1113,1113,8.9,0.24,0.39,1.6,0.074,3.0,0.99698,3.12,0.59,9.5,6,0,1
1114,1114,5.0,0.4,0.5,4.3,0.046,29.0,0.9902,3.49,0.66,13.6,6,0,1
1115,1115,7.0,0.69,0.07,2.5,0.091,15.0,0.99572,3.38,0.6,11.3,6,0,1
1116,1116,7.0,0.69,0.07,2.5,0.091,15.0,0.99572,3.38,0.6,11.3,6,0,1
1117,1117,7.0,0.69,0.07,2.5,0.091,15.0,0.99572,3.38,0.6,11.3,6,0,1
1118,1118,7.1,0.39,0.12,2.1,0.065,14.0,0.99252,3.3,0.53,13.3,6,0,1
1119,1119,5.6,0.66,0.0,2.5,0.066,7.0,0.99256,3.52,0.58,12.9,5,0,0
1120,1120,7.9,0.54,0.34,2.5,0.076,8.0,0.99235,3.2,0.72,13.1,8,0,1
1121,1121,6.6,0.5,0.0,1.8,0.062,21.0,0.99352,3.44,0.55,12.3,6,0,1
1122,1122,6.3,0.47,0.0,1.4,0.055,27.0,0.9922,3.45,0.48,12.3,6,0,1
1123,1123,10.7,0.4,0.37,1.9,0.081,17.0,0.99674,3.12,0.65,11.2,6,0,1
1124,1124,6.5,0.58,0.0,2.2,0.096,3.0,0.99557,3.62,0.62,11.5,4,0,0
1125,1125,8.8,0.24,0.35,1.7,0.055,13.0,0.99394,3.14,0.59,11.3,7,0,1
1126,1126,5.8,0.29,0.26,1.7,0.063,3.0,0.9915,3.39,0.54,13.5,6,0,1
1127,1127,6.3,0.76,0.0,2.9,0.072,26.0,0.99379,3.51,0.6,11.5,6,0,1
1128,1128,10.0,0.43,0.33,2.7,0.095,28.0,0.9984,3.22,0.68,10.0,5,0,0
1129,1129,10.5,0.43,0.35,3.3,0.092,24.0,0.99798,3.21,0.69,10.5,6,0,1
1130,1130,9.1,0.6,0.0,1.9,0.058,5.0,0.9977,3.18,0.63,10.4,6,0,1
1131,1131,5.9,0.19,0.21,1.7,0.045,57.0,0.99341,3.32,0.44,9.5,5,0,0
1132,1132,7.4,0.36,0.34,1.8,0.075,18.0,0.9933,3.38,0.88,13.6,7,0,1
1133,1133,7.2,0.48,0.07,5.5,0.089,10.0,0.99684,3.37,0.68,11.2,7,0,1
1134,1134,8.5,0.28,0.35,1.7,0.061,6.0,0.99524,3.3,0.74,11.8,7,0,1
1135,1135,8.0,0.25,0.43,1.7,0.067,22.0,0.9946,3.38,0.6,11.9,6,0,1
1136,1136,10.4,0.52,0.45,2.0,0.08,6.0,0.99774,3.22,0.76,11.4,6,0,1
1137,1137,10.4,0.52,0.45,2.0,0.08,6.0,0.99774,3.22,0.76,11.4,6,0,1
1138,1138,7.5,0.41,0.15,3.7,0.104,29.0,0.99786,3.14,0.58,9.1,5,0,0
1139,1139,8.2,0.51,0.24,2.0,0.079,16.0,0.99764,3.34,0.64,9.5,6,0,1
1140,1140,7.3,0.4,0.3,1.7,0.08,33.0,0.9969,3.41,0.65,9.5,6,0,1
1141,1141,8.2,0.38,0.32,2.5,0.08,24.0,0.99624,3.27,0.85,11.0,6,0,1
1142,1142,6.9,0.45,0.11,2.4,0.043,6.0,0.99354,3.3,0.65,11.4,6,0,1
1143,1143,7.0,0.22,0.3,1.8,0.065,16.0,0.99672,3.61,0.82,10.0,6,0,1
1144,1144,7.3,0.32,0.23,2.3,0.066,35.0,0.99588,3.43,0.62,10.1,5,0,0
1145,1145,8.2,0.2,0.43,2.5,0.076,31.0,0.99672,3.53,0.81,10.4,6,0,1
1146,1146,7.8,0.5,0.12,1.8,0.178,6.0,0.996,3.28,0.87,9.8,6,0,1
1147,1147,10.0,0.41,0.45,6.2,0.071,6.0,0.99702,3.21,0.49,11.8,7,0,1
1148,1148,7.8,0.39,0.42,2.0,0.086,9.0,0.99526,3.39,0.66,11.6,6,0,1
1149,1149,10.0,0.35,0.47,2.0,0.061,6.0,0.99585,3.23,0.52,12.0,6,0,1
1150,1150,8.2,0.33,0.32,2.8,0.067,4.0,0.99473,3.3,0.76,12.8,7,0,1
1151,1151,6.1,0.58,0.23,2.5,0.044,16.0,0.99352,3.46,0.65,12.5,6,0,1
1152,1152,8.3,0.6,0.25,2.2,0.118,9.0,0.99616,3.15,0.53,9.8,5,0,0
1153,1153,9.6,0.42,0.35,2.1,0.083,17.0,0.99622,3.23,0.66,11.1,6,0,1
1154,1154,6.6,0.58,0.0,2.2,0.1,50.0,0.99544,3.59,0.68,11.4,6,0,1
1155,1155,8.3,0.6,0.25,2.2,0.118,9.0,0.99616,3.15,0.53,9.8,5,0,0
1156,1156,8.5,0.18,0.51,1.75,0.071,45.0,0.99524,3.33,0.76,11.8,7,0,1
1157,1157,5.1,0.51,0.18,2.1,0.042,16.0,0.9924,3.46,0.87,12.9,7,0,1
1158,1158,6.7,0.41,0.43,2.8,0.076,22.0,0.99572,3.42,1.16,10.6,6,0,1
1159,1159,10.2,0.41,0.43,2.2,0.11,11.0,0.99728,3.16,0.67,10.8,5,0,0
1160,1160,10.6,0.36,0.57,2.3,0.087,6.0,0.99676,3.14,0.72,11.1,7,0,1
1161,1161,8.8,0.45,0.43,1.4,0.076,12.0,0.99551,3.21,0.75,10.2,6,0,1
1162,1162,8.5,0.32,0.42,2.3,0.075,12.0,0.99434,3.14,0.71,11.8,7,0,1
1163,1163,9.0,0.785,0.24,1.7,0.078,10.0,0.99692,3.29,0.67,10.0,5,0,0
1164,1164,9.0,0.785,0.24,1.7,0.078,10.0,0.99692,3.29,0.67,10.0,5,0,0
1165,1165,8.5,0.44,0.5,1.9,0.369,15.0,0.99634,3.01,1.1,9.4,5,0,0
1166,1166,9.9,0.54,0.26,2.0,0.111,7.0,0.99709,2.94,0.98,10.2,5,0,0
1167,1167,8.2,0.33,0.39,2.5,0.074,29.0,0.99528,3.32,0.88,12.4,7,0,1
1168,1168,6.5,0.34,0.27,2.8,0.067,8.0,0.99384,3.21,0.56,12.0,6,0,1
1169,1169,7.6,0.5,0.29,2.3,0.086,5.0,0.99502,3.32,0.62,11.5,6,0,1
1170,1170,9.2,0.36,0.34,1.6,0.062,5.0,0.99667,3.2,0.67,10.5,6,0,1
1171,1171,7.1,0.59,0.0,2.2,0.078,26.0,0.99522,3.42,0.68,10.8,6,0,1
1172,1172,9.7,0.42,0.46,2.1,0.074,5.0,0.99649,3.27,0.74,12.3,6,0,1
1173,1173,7.6,0.36,0.31,1.7,0.079,26.0,0.99716,3.46,0.62,9.5,6,0,1
1174,1174,7.6,0.36,0.31,1.7,0.079,26.0,0.99716,3.46,0.62,9.5,6,0,1
1175,1175,6.5,0.61,0.0,2.2,0.095,48.0,0.99541,3.61,0.7,11.5,6,0,1
1176,1176,6.5,0.88,0.03,5.6,0.079,23.0,0.99572,3.58,0.5,11.2,4,0,0
1177,1177,7.1,0.66,0.0,2.4,0.052,6.0,0.99318,3.35,0.66,12.7,7,0,1
1178,1178,5.6,0.915,0.0,2.1,0.041,17.0,0.99346,3.68,0.73,11.4,5,0,0
1179,1179,8.2,0.35,0.33,2.4,0.076,11.0,0.99599,3.27,0.81,11.0,6,0,1
1180,1180,8.2,0.35,0.33,2.4,0.076,11.0,0.99599,3.27,0.81,11.0,6,0,1
1181,1181,9.8,0.39,0.43,1.65,0.068,5.0,0.99478,3.19,0.46,11.4,5,0,0
1182,1182,10.2,0.4,0.4,2.5,0.068,41.0,0.99754,3.38,0.86,10.5,6,0,1
1183,1183,6.8,0.66,0.07,1.6,0.07,16.0,0.99572,3.29,0.6,9.3,5,0,0
1184,1184,6.7,0.64,0.23,2.1,0.08,11.0,0.99538,3.36,0.7,10.9,5,0,0
1185,1185,7.0,0.43,0.3,2.0,0.085,6.0,0.99346,3.33,0.46,11.9,6,0,1
1186,1186,6.6,0.8,0.03,7.8,0.079,6.0,0.9963,3.52,0.5,12.2,5,0,0
1187,1187,7.0,0.43,0.3,2.0,0.085,6.0,0.99346,3.33,0.46,11.9,6,0,1
1188,1188,6.7,0.64,0.23,2.1,0.08,11.0,0.99538,3.36,0.7,10.9,5,0,0
1189,1189,8.8,0.955,0.05,1.8,0.075,5.0,0.99616,3.3,0.44,9.6,4,0,0
1190,1190,9.1,0.4,0.57,4.6,0.08,6.0,0.99652,3.28,0.57,12.5,6,0,1
1191,1191,6.5,0.885,0.0,2.3,0.166,6.0,0.99551,3.56,0.51,10.8,5,0,0
1192,1192,7.2,0.25,0.37,2.5,0.063,11.0,0.99439,3.52,0.8,12.4,7,0,1
1193,1193,6.4,0.885,0.0,2.3,0.166,6.0,0.99551,3.56,0.51,10.8,5,0,0
1194,1194,7.0,0.745,0.12,1.8,0.114,15.0,0.99588,3.22,0.59,9.5,6,0,1
1195,1195,6.2,0.43,0.22,1.8,0.078,21.0,0.99633,3.52,0.6,9.5,6,0,1
1196,1196,7.9,0.58,0.23,2.3,0.076,23.0,0.99686,3.21,0.58,9.5,6,0,1
1197,1197,7.7,0.57,0.21,1.5,0.069,4.0,0.99458,3.16,0.54,9.8,6,0,1
1198,1198,7.7,0.26,0.26,2.0,0.052,19.0,0.9951,3.15,0.79,10.9,6,0,1
1199,1199,7.9,0.58,0.23,2.3,0.076,23.0,0.99686,3.21,0.58,9.5,6,0,1
1200,1200,7.7,0.57,0.21,1.5,0.069,4.0,0.99458,3.16,0.54,9.8,6,0,1
1201,1201,7.9,0.34,0.36,1.9,0.065,5.0,0.99419,3.27,0.54,11.2,7,0,1
1202,1202,8.6,0.42,0.39,1.8,0.068,6.0,0.99516,3.35,0.69,11.7,8,0,1
1203,1203,9.9,0.74,0.19,5.8,0.111,33.0,0.99878,3.14,0.55,9.4,5,0,0
1204,1204,7.2,0.36,0.46,2.1,0.074,24.0,0.99534,3.4,0.85,11.0,7,0,1
1205,1205,7.2,0.36,0.46,2.1,0.074,24.0,0.99534,3.4,0.85,11.0,7,0,1
1206,1206,7.2,0.36,0.46,2.1,0.074,24.0,0.99534,3.4,0.85,11.0,7,0,1
1207,1207,9.9,0.72,0.55,1.7,0.136,24.0,0.99752,3.35,0.94,10.0,5,0,0
1208,1208,7.2,0.36,0.46,2.1,0.074,24.0,0.99534,3.4,0.85,11.0,7,0,1
1209,1209,6.2,0.39,0.43,2.0,0.071,14.0,0.99428,3.45,0.87,11.2,7,0,1
1210,1210,6.8,0.65,0.02,2.1,0.078,8.0,0.99498,3.35,0.62,10.4,6,0,1
1211,1211,6.6,0.44,0.15,2.1,0.076,22.0,0.9957,3.32,0.62,9.3,5,0,0
1212,1212,6.8,0.65,0.02,2.1,0.078,8.0,0.99498,3.35,0.62,10.4,6,0,1
1213,1213,9.6,0.38,0.42,1.9,0.071,5.0,0.99659,3.15,0.75,10.5,6,0,1
1214,1214,10.2,0.33,0.46,1.9,0.081,6.0,0.99628,3.1,0.48,10.4,6,0,1
1215,1215,8.8,0.27,0.46,2.1,0.095,20.0,0.99488,3.26,0.56,11.3,6,0,1
1216,1216,7.9,0.57,0.31,2.0,0.079,10.0,0.99677,3.29,0.69,9.5,6,0,1
1217,1217,8.2,0.34,0.37,1.9,0.057,43.0,0.99408,3.23,0.81,12.0,6,0,1
1218,1218,8.2,0.4,0.31,1.9,0.082,8.0,0.996,3.24,0.69,10.6,6,0,1
1219,1219,9.0,0.39,0.4,1.3,0.044,25.0,0.99478,3.2,0.83,10.9,6,0,1
1220,1220,10.9,0.32,0.52,1.8,0.132,17.0,0.99734,3.28,0.77,11.5,6,0,1
1221,1221,10.9,0.32,0.52,1.8,0.132,17.0,0.99734,3.28,0.77,11.5,6,0,1
1222,1222,8.1,0.53,0.22,2.2,0.078,33.0,0.99678,3.26,0.46,9.6,6,0,1
1223,1223,10.5,0.36,0.47,2.2,0.074,9.0,0.99638,3.23,0.76,12.0,6,0,1
1224,1224,12.6,0.39,0.49,2.5,0.08,8.0,0.9992,3.07,0.82,10.3,6,0,1
1225,1225,9.2,0.46,0.23,2.6,0.091,18.0,0.99922,3.15,0.51,9.4,5,0,0
1226,1226,7.5,0.58,0.03,4.1,0.08,27.0,0.99592,3.02,0.47,9.2,5,0,0
1227,1227,9.0,0.58,0.25,2.0,0.104,8.0,0.99769,3.27,0.72,9.6,5,0,0
1228,1228,5.1,0.42,0.0,1.8,0.044,18.0,0.99157,3.68,0.73,13.6,7,0,1
1229,1229,7.6,0.43,0.29,2.1,0.075,19.0,0.99718,3.4,0.64,9.5,5,0,0
1230,1230,7.7,0.18,0.34,2.7,0.066,15.0,0.9947,3.37,0.78,11.8,6,0,1
1231,1231,7.8,0.815,0.01,2.6,0.074,48.0,0.99621,3.38,0.62,10.8,5,0,0
1232,1232,7.6,0.43,0.29,2.1,0.075,19.0,0.99718,3.4,0.64,9.5,5,0,0
1233,1233,10.2,0.23,0.37,2.2,0.057,14.0,0.99614,3.23,0.49,9.3,4,0,0
1234,1234,7.1,0.75,0.01,2.2,0.059,11.0,0.99242,3.39,0.4,12.8,6,0,1
1235,1235,6.0,0.33,0.32,12.9,0.054,6.0,0.99572,3.3,0.56,11.5,4,0,0
1236,1236,7.8,0.55,0.0,1.7,0.07,7.0,0.99659,3.26,0.64,9.4,6,0,1
1237,1237,7.1,0.75,0.01,2.2,0.059,11.0,0.99242,3.39,0.4,12.8,6,0,1
1238,1238,8.1,0.73,0.0,2.5,0.081,12.0,0.99798,3.38,0.46,9.6,4,0,0
1239,1239,6.5,0.67,0.0,4.3,0.057,11.0,0.99488,3.45,0.56,11.8,4,0,0
1240,1240,7.5,0.61,0.2,1.7,0.076,36.0,0.99494,3.1,0.4,9.3,5,0,0
1241,1241,9.8,0.37,0.39,2.5,0.079,28.0,0.99729,3.16,0.59,9.8,5,0,0
1242,1242,9.0,0.4,0.41,2.0,0.058,15.0,0.99414,3.22,0.6,12.2,6,0,1
1243,1243,8.3,0.56,0.22,2.4,0.082,10.0,0.9983,3.37,0.62,9.5,5,0,0
